선거구코드,시구군코드,시구군,시도,기호,정당,후보명,1위,17년 유권자평균연령,유권자평균교육연수,17년제곱미터당가격,평균 보험료,후보별 득표율,후보별 득표수
4120,41281,경기 고양시덕양구,경기,4,바른정당,유승민,문재인,46.9 ,13.10658095,354.815299,92031,6.3,18038
4120,41281,경기 고양시덕양구,경기,5,정의당,심상정,문재인,46.9 ,13.10658095,354.815299,92031,10.51,30094
4121,41285,경기 고양시일산동구,경기,1,더불어민주당,문재인,문재인,45.7 ,13.88852236,409.5831696,111542,43.47,81622
4121,41285,경기 고양시일산동구,경기,2,새누리당,홍준표,문재인,45.7 ,13.88852236,409.5831696,111542,18.63,34980
4121,41285,경기 고양시일산동구,경기,3,국민의당,안철수,문재인,45.7 ,13.88852236,409.5831696,111542,21.92,41166
4121,41285,경기 고양시일산동구,경기,4,바른정당,유승민,문재인,45.7 ,13.88852236,409.5831696,111542,7.45,13989
4121,41285,경기 고양시일산동구,경기,5,정의당,심상정,문재인,45.7 ,13.88852236,409.5831696,111542,8.15,15308
4122,41287,경기 고양시일산서구,경기,1,더불어민주당,문재인,문재인,45.9 ,13.91962614,413.7219684,111635,44.73,85919
4122,41287,경기 고양시일산서구,경기,2,새누리당,홍준표,문재인,45.9 ,13.91962614,413.7219684,111635,18.29,35147
4122,41287,경기 고양시일산서구,경기,3,국민의당,안철수,문재인,45.9 ,13.91962614,413.7219684,111635,21.63,41563
4122,41287,경기 고양시일산서구,경기,4,바른정당,유승민,문재인,45.9 ,13.91962614,413.7219684,111635,7.28,13991
4122,41287,경기 고양시일산서구,경기,5,정의당,심상정,문재인,45.9 ,13.91962614,413.7219684,111635,7.68,14764
4123,41290,경기 과천시,경기,1,더불어민주당,문재인,문재인,47.2 ,14.63079618,1191.226088,134741,40.64,16528
4123,41290,경기 과천시,경기,2,새누리당,홍준표,문재인,47.2 ,14.63079618,1191.226088,134741,22.26,9055
4123,41290,경기 과천시,경기,3,국민의당,안철수,문재인,47.2 ,14.63079618,1191.226088,134741,21.48,8736
4123,41290,경기 과천시,경기,4,바른정당,유승민,문재인,47.2 ,14.63079618,1191.226088,134741,8.24,3354
4123,41290,경기 과천시,경기,5,정의당,심상정,문재인,47.2 ,14.63079618,1191.226088,134741,6.92,2814
4124,41430,경기 의왕시,경기,1,더불어민주당,문재인,문재인,46.5 ,13.48591027,457.1782957,102849,42.36,43869
4124,41430,경기 의왕시,경기,2,새누리당,홍준표,문재인,46.5 ,13.48591027,457.1782957,102849,20.48,21218
4124,41430,경기 의왕시,경기,3,국민의당,안철수,문재인,46.5 ,13.48591027,457.1782957,102849,22.79,23602
4124,41430,경기 의왕시,경기,4,바른정당,유승민,문재인,46.5 ,13.48591027,457.1782957,102849,7.31,7575
4124,41430,경기 의왕시,경기,5,정의당,심상정,문재인,46.5 ,13.48591027,457.1782957,102849,6.66,6902
4125,41310,경기 구리시,경기,1,더불어민주당,문재인,문재인,46.2 ,12.85658288,437.0266778,93722,41.59,51181
4125,41310,경기 구리시,경기,2,새누리당,홍준표,문재인,46.2 ,12.85658288,437.0266778,93722,21.22,26113
4125,41310,경기 구리시,경기,3,국민의당,안철수,문재인,46.2 ,12.85658288,437.0266778,93722,23.32,28698
4125,41310,경기 구리시,경기,4,바른정당,유승민,문재인,46.2 ,12.85658288,437.0266778,93722,6.63,8167
4125,41310,경기 구리시,경기,5,정의당,심상정,문재인,46.2 ,12.85658288,437.0266778,93722,6.81,8386
4126,41360,경기 남양주시,경기,1,더불어민주당,문재인,문재인,46.9 ,12.76663826,299.1594161,88001,41.61,165079
4126,41360,경기 남양주시,경기,2,새누리당,홍준표,문재인,46.9 ,12.76663826,299.1594161,88001,21.68,86026
4126,41360,경기 남양주시,경기,3,국민의당,안철수,문재인,46.9 ,12.76663826,299.1594161,88001,23.2,92048
4126,41360,경기 남양주시,경기,4,바른정당,유승민,문재인,46.9 ,12.76663826,299.1594161,88001,6.42,25471
4126,41360,경기 남양주시,경기,5,정의당,심상정,문재인,46.9 ,12.76663826,299.1594161,88001,6.63,26319
4127,41370,경기 오산시,경기,1,더불어민주당,문재인,문재인,43.9 ,12.82158845,274.1812793,89379,44.29,52358
4127,41370,경기 오산시,경기,2,새누리당,홍준표,문재인,43.9 ,12.82158845,274.1812793,89379,18.46,21829
4127,41370,경기 오산시,경기,3,국민의당,안철수,문재인,43.9 ,12.82158845,274.1812793,89379,23.01,27201
4127,41370,경기 오산시,경기,4,바른정당,유승민,문재인,43.9 ,12.82158845,274.1812793,89379,6.67,7893
4127,41370,경기 오산시,경기,5,정의당,심상정,문재인,43.9 ,12.82158845,274.1812793,89379,7.11,8415
4128,41590,경기 화성시,경기,1,더불어민주당,문재인,문재인,44.5 ,13.01915974,309.8830462,105380,45.99,176940
4128,41590,경기 화성시,경기,2,새누리당,홍준표,문재인,44.5 ,13.01915974,309.8830462,105380,17.93,69014
4128,41590,경기 화성시,경기,3,국민의당,안철수,문재인,44.5 ,13.01915974,309.8830462,105380,22.08,84967
4128,41590,경기 화성시,경기,4,바른정당,유승민,문재인,44.5 ,13.01915974,309.8830462,105380,6.8,26194
4128,41590,경기 화성시,경기,5,정의당,심상정,문재인,44.5 ,13.01915974,309.8830462,105380,6.73,25910
4129,41390,경기 시흥시,경기,1,더불어민주당,문재인,문재인,44.7 ,12.53119344,293.5407245,84371,43.52,103732
4129,41390,경기 시흥시,경기,2,새누리당,홍준표,문재인,44.7 ,12.53119344,293.5407245,84371,18.14,43248
4129,41390,경기 시흥시,경기,3,국민의당,안철수,문재인,44.7 ,12.53119344,293.5407245,84371,24.38,58119
4129,41390,경기 시흥시,경기,4,바른정당,유승민,문재인,44.7 ,12.53119344,293.5407245,84371,6.22,14846
4129,41390,경기 시흥시,경기,5,정의당,심상정,문재인,44.7 ,12.53119344,293.5407245,84371,7.18,17127
4130,41410,경기 군포시,경기,1,더불어민주당,문재인,문재인,45.8 ,13.35499246,408.3398866,99380,44.5,82551
4130,41410,경기 군포시,경기,2,새누리당,홍준표,문재인,45.8 ,13.35499246,408.3398866,99380,18.75,34784
4130,41410,경기 군포시,경기,3,국민의당,안철수,문재인,45.8 ,13.35499246,408.3398866,99380,22.57,41883
4130,41410,경기 군포시,경기,4,바른정당,유승민,문재인,45.8 ,13.35499246,408.3398866,99380,6.94,12884
4130,41410,경기 군포시,경기,5,정의당,심상정,문재인,45.8 ,13.35499246,408.3398866,99380,6.79,12595
4131,41450,경기 하남시,경기,1,더불어민주당,문재인,문재인,46.5 ,12.6938797,505.0201379,93606,41.38,57298
4131,41450,경기 하남시,경기,2,새누리당,홍준표,문재인,46.5 ,12.6938797,505.0201379,93606,22.96,31793
4131,41450,경기 하남시,경기,3,국민의당,안철수,문재인,46.5 ,12.6938797,505.0201379,93606,22.39,30999
4131,41450,경기 하남시,경기,4,바른정당,유승민,문재인,46.5 ,12.6938797,505.0201379,93606,6.99,9680
4131,41450,경기 하남시,경기,5,정의당,심상정,문재인,46.5 ,12.6938797,505.0201379,93606,5.87,8135
4132,41480,경기 파주시,경기,1,더불어민주당,문재인,문재인,46.7 ,12.60995132,279.7372676,85944,41.88,107148
4132,41480,경기 파주시,경기,2,새누리당,홍준표,문재인,46.7 ,12.60995132,279.7372676,85944,21.63,55347
4132,41480,경기 파주시,경기,3,국민의당,안철수,문재인,46.7 ,12.60995132,279.7372676,85944,21.46,54921
4132,41480,경기 파주시,경기,4,바른정당,유승민,문재인,46.7 ,12.60995132,279.7372676,85944,6.57,16819
4132,41480,경기 파주시,경기,5,정의당,심상정,문재인,46.7 ,12.60995132,279.7372676,85944,7.89,20208
4133,41670,경기 여주시,경기,1,더불어민주당,문재인,홍준표,50.5 ,11.34685121,221.0867095,79221,31.32,20474
4133,41670,경기 여주시,경기,2,새누리당,홍준표,홍준표,50.5 ,11.34685121,221.0867095,79221,33.01,21581
4133,41670,경기 여주시,경기,3,국민의당,안철수,홍준표,50.5 ,11.34685121,221.0867095,79221,22.25,14545
4133,41670,경기 여주시,경기,4,바른정당,유승민,홍준표,50.5 ,11.34685121,221.0867095,79221,6.02,3936
4133,41670,경기 여주시,경기,5,정의당,심상정,홍준표,50.5 ,11.34685121,221.0867095,79221,6.71,4387
4134,41500,경기 이천시,경기,1,더불어민주당,문재인,문재인,46.9 ,12.0459816,239.2374056,94003,36.39,44109
4134,41500,경기 이천시,경기,2,새누리당,홍준표,문재인,46.9 ,12.0459816,239.2374056,94003,27.47,33301
4134,41500,경기 이천시,경기,3,국민의당,안철수,문재인,46.9 ,12.0459816,239.2374056,94003,22.02,26695
4134,41500,경기 이천시,경기,4,바른정당,유승민,문재인,46.9 ,12.0459816,239.2374056,94003,6.52,7913
4134,41500,경기 이천시,경기,5,정의당,심상정,문재인,46.9 ,12.0459816,239.2374056,94003,7,8489
4135,41461,경기 용인시처인구,경기,1,더불어민주당,문재인,문재인,46.9 ,12.46196703,241.454365,80858,37.56,50423
4135,41461,경기 용인시처인구,경기,2,새누리당,홍준표,문재인,46.9 ,12.46196703,241.454365,80858,24.69,33153
4135,41461,경기 용인시처인구,경기,3,국민의당,안철수,문재인,46.9 ,12.46196703,241.454365,80858,23.86,32027
4135,41461,경기 용인시처인구,경기,4,바른정당,유승민,문재인,46.9 ,12.46196703,241.454365,80858,6.48,8707
4135,41461,경기 용인시처인구,경기,5,정의당,심상정,문재인,46.9 ,12.46196703,241.454365,80858,6.87,9227
4136,41465,경기 용인시수지구,경기,1,더불어민주당,문재인,문재인,46.0 ,14.85823535,463.9304224,140105,42.36,95325
4136,41465,경기 용인시수지구,경기,2,새누리당,홍준표,문재인,46.0 ,14.85823535,463.9304224,140105,22.32,50229
4136,41465,경기 용인시수지구,경기,3,국민의당,안철수,문재인,46.0 ,14.85823535,463.9304224,140105,20.94,47125
4136,41465,경기 용인시수지구,경기,4,바른정당,유승민,문재인,46.0 ,14.85823535,463.9304224,140105,8.24,18555
4136,41465,경기 용인시수지구,경기,5,정의당,심상정,문재인,46.0 ,14.85823535,463.9304224,140105,5.79,13042
4137,41463,경기 용인시기흥구,경기,1,더불어민주당,문재인,문재인,45.7 ,14.21600252,359.6118257,117086,44.49,116017
4137,41463,경기 용인시기흥구,경기,2,새누리당,홍준표,문재인,45.7 ,14.21600252,359.6118257,117086,20.47,53405
4137,41463,경기 용인시기흥구,경기,3,국민의당,안철수,문재인,45.7 ,14.21600252,359.6118257,117086,21.24,55393
4137,41463,경기 용인시기흥구,경기,4,바른정당,유승민,문재인,45.7 ,14.21600252,359.6118257,117086,7.28,18992
4137,41463,경기 용인시기흥구,경기,5,정의당,심상정,문재인,45.7 ,14.21600252,359.6118257,117086,6.14,16026
4138,41550,경기 안성시,경기,1,더불어민주당,문재인,문재인,48.4 ,11.97209245,201.195781,80548,37.14,39380
4138,41550,경기 안성시,경기,2,새누리당,홍준표,문재인,48.4 ,11.97209245,201.195781,80548,25.17,26693
4138,41550,경기 안성시,경기,3,국민의당,안철수,문재인,48.4 ,11.97209245,201.195781,80548,23.76,25193
4138,41550,경기 안성시,경기,4,바른정당,유승민,문재인,48.4 ,11.97209245,201.195781,80548,6.06,6427
4138,41550,경기 안성시,경기,5,정의당,심상정,문재인,48.4 ,11.97209245,201.195781,80548,7.21,7651
4139,41570,경기 김포시,경기,1,더불어민주당,문재인,문재인,46.6 ,13.06482569,323.0370444,92455,41.75,93697
4139,41570,경기 김포시,경기,2,새누리당,홍준표,문재인,46.6 ,13.06482569,323.0370444,92455,21.61,48490
4139,41570,경기 김포시,경기,3,국민의당,안철수,문재인,46.6 ,13.06482569,323.0370444,92455,22.76,51081
4139,41570,경기 김포시,경기,4,바른정당,유승민,문재인,46.6 ,13.06482569,323.0370444,92455,6.95,15614
4139,41570,경기 김포시,경기,5,정의당,심상정,문재인,46.6 ,13.06482569,323.0370444,92455,6.47,14517
4140,41610,경기 광주시,경기,1,더불어민주당,문재인,문재인,46.4 ,12.62452277,292.5693154,84738,40.38,80175
4140,41610,경기 광주시,경기,2,새누리당,홍준표,문재인,46.4 ,12.62452277,292.5693154,84738,22.68,45030
4140,41610,경기 광주시,경기,3,국민의당,안철수,문재인,46.4 ,12.62452277,292.5693154,84738,23.59,46829
4140,41610,경기 광주시,경기,4,바른정당,유승민,문재인,46.4 ,12.62452277,292.5693154,84738,6.36,12629
4140,41610,경기 광주시,경기,5,정의당,심상정,문재인,46.4 ,12.62452277,292.5693154,84738,6.47,12860
4141,41650,경기 포천시,경기,1,더불어민주당,문재인,홍준표,49.6 ,11.3026533,180.0863371,69260,30.67,27632
4141,41650,경기 포천시,경기,2,새누리당,홍준표,홍준표,49.6 ,11.3026533,180.0863371,69260,31.11,28030
4141,41650,경기 포천시,경기,3,국민의당,안철수,홍준표,49.6 ,11.3026533,180.0863371,69260,24.98,22505
4141,41650,경기 포천시,경기,4,바른정당,유승민,홍준표,49.6 ,11.3026533,180.0863371,69260,6.41,5781
4141,41650,경기 포천시,경기,5,정의당,심상정,홍준표,49.6 ,11.3026533,180.0863371,69260,6.13,5529
4142,41800,경기 연천군,경기,1,더불어민주당,문재인,홍준표,51.7 ,10.67367802,162.9845815,66822,29.46,8384
4142,41800,경기 연천군,경기,2,새누리당,홍준표,홍준표,51.7 ,10.67367802,162.9845815,66822,33.59,9557
4142,41800,경기 연천군,경기,3,국민의당,안철수,홍준표,51.7 ,10.67367802,162.9845815,66822,23.91,6805
4142,41800,경기 연천군,경기,4,바른정당,유승민,홍준표,51.7 ,10.67367802,162.9845815,66822,6.68,1901
4142,41800,경기 연천군,경기,5,정의당,심상정,홍준표,51.7 ,10.67367802,162.9845815,66822,5.55,1581
4143,41830,경기 양평군,경기,1,더불어민주당,문재인,홍준표,52.5 ,11.65271155,258.1765596,88316,30.18,21329
4143,41830,경기 양평군,경기,2,새누리당,홍준표,홍준표,52.5 ,11.65271155,258.1765596,88316,35.09,24800
4143,41830,경기 양평군,경기,3,국민의당,안철수,홍준표,52.5 ,11.65271155,258.1765596,88316,22.14,15653
4143,41830,경기 양평군,경기,4,바른정당,유승민,홍준표,52.5 ,11.65271155,258.1765596,88316,5.96,4216
4143,41830,경기 양평군,경기,5,정의당,심상정,홍준표,52.5 ,11.65271155,258.1765596,88316,5.93,4194
4144,41820,경기 가평군,경기,1,더불어민주당,문재인,홍준표,52.7 ,11.13758139,196.7610673,76498,28.17,10873
4144,41820,경기 가평군,경기,2,새누리당,홍준표,홍준표,52.7 ,11.13758139,196.7610673,76498,35.93,13865
4144,41820,경기 가평군,경기,3,국민의당,안철수,홍준표,52.7 ,11.13758139,196.7610673,76498,23.55,9089
4144,41820,경기 가평군,경기,4,바른정당,유승민,홍준표,52.7 ,11.13758139,196.7610673,76498,5.78,2231
4144,41820,경기 가평군,경기,5,정의당,심상정,홍준표,52.7 ,11.13758139,196.7610673,76498,5.44,2103
4201,42110,강원 춘천시,강원,1,더불어민주당,문재인,문재인,48.5 ,12.6902492,238.4341357,84727,38.18,66874
4201,42110,강원 춘천시,강원,2,새누리당,홍준표,문재인,48.5 ,12.6902492,238.4341357,84727,24.83,43494
4201,42110,강원 춘천시,강원,3,국민의당,안철수,문재인,48.5 ,12.6902492,238.4341357,84727,22.09,38684
4201,42110,강원 춘천시,강원,4,바른정당,유승민,문재인,48.5 ,12.6902492,238.4341357,84727,7.08,12402
4201,42110,강원 춘천시,강원,5,정의당,심상정,문재인,48.5 ,12.6902492,238.4341357,84727,7.28,12758
4202,42130,강원 원주시,강원,1,더불어민주당,문재인,문재인,47.5 ,12.43203684,203.6165804,84106,38.1,77495
4202,42130,강원 원주시,강원,2,새누리당,홍준표,문재인,47.5 ,12.43203684,203.6165804,84106,24.95,50750
4202,42130,강원 원주시,강원,3,국민의당,안철수,문재인,47.5 ,12.43203684,203.6165804,84106,22.5,45776
4202,42130,강원 원주시,강원,4,바른정당,유승민,문재인,47.5 ,12.43203684,203.6165804,84106,6.78,13797
4202,42130,강원 원주시,강원,5,정의당,심상정,문재인,47.5 ,12.43203684,203.6165804,84106,7.08,14406
4203,42150,강원 강릉시,강원,1,더불어민주당,문재인,홍준표,50.2 ,12.04181562,182.6508031,78439,31.55,41565
4203,42150,강원 강릉시,강원,2,새누리당,홍준표,홍준표,50.2 ,12.04181562,182.6508031,78439,33.72,44421
4203,42150,강원 강릉시,강원,3,국민의당,안철수,홍준표,50.2 ,12.04181562,182.6508031,78439,20.41,26895
4203,42150,강원 강릉시,강원,4,바른정당,유승민,홍준표,50.2 ,12.04181562,182.6508031,78439,7.35,9690
4203,42150,강원 강릉시,강원,5,정의당,심상정,홍준표,50.2 ,12.04181562,182.6508031,78439,6.35,8368
4204,42170,강원 동해시,강원,1,더불어민주당,문재인,홍준표,49.8 ,11.53775804,152.3047747,79428,31.09,17184
4204,42170,강원 동해시,강원,2,새누리당,홍준표,홍준표,49.8 ,11.53775804,152.3047747,79428,34.39,19009
4204,42170,강원 동해시,강원,3,국민의당,안철수,홍준표,49.8 ,11.53775804,152.3047747,79428,20.52,11345
4204,42170,강원 동해시,강원,4,바른정당,유승민,홍준표,49.8 ,11.53775804,152.3047747,79428,7.08,3917
4204,42170,강원 동해시,강원,5,정의당,심상정,홍준표,49.8 ,11.53775804,152.3047747,79428,6.16,3406
4205,42230,강원 삼척시,강원,1,더불어민주당,문재인,홍준표,51.2 ,11.10866886,145.3003157,75035,30.81,13496
4205,42230,강원 삼척시,강원,2,새누리당,홍준표,홍준표,51.2 ,11.10866886,145.3003157,75035,36.46,15971
4205,42230,강원 삼척시,강원,3,국민의당,안철수,홍준표,51.2 ,11.10866886,145.3003157,75035,18.68,8185
4205,42230,강원 삼척시,강원,4,바른정당,유승민,홍준표,51.2 ,11.10866886,145.3003157,75035,6.57,2878
4205,42230,강원 삼척시,강원,5,정의당,심상정,홍준표,51.2 ,11.10866886,145.3003157,75035,6.61,2898
4206,42190,강원 태백시,강원,1,더불어민주당,문재인,홍준표,51.6 ,10.92767869,131.145875,77401,34.19,9557
4206,42190,강원 태백시,강원,2,새누리당,홍준표,홍준표,51.6 ,10.92767869,131.145875,77401,35.94,10046
4206,42190,강원 태백시,강원,3,국민의당,안철수,홍준표,51.6 ,10.92767869,131.145875,77401,17.78,4971
4206,42190,강원 태백시,강원,4,바른정당,유승민,홍준표,51.6 ,10.92767869,131.145875,77401,5.25,1468
4206,42190,강원 태백시,강원,5,정의당,심상정,홍준표,51.6 ,10.92767869,131.145875,77401,6.21,1736
4207,42770,강원 정선군,강원,1,더불어민주당,문재인,홍준표,53.6 ,10.11172073,112.3661961,67922,34.88,8270
4207,42770,강원 정선군,강원,2,새누리당,홍준표,홍준표,53.6 ,10.11172073,112.3661961,67922,35.1,8323
4207,42770,강원 정선군,강원,3,국민의당,안철수,홍준표,53.6 ,10.11172073,112.3661961,67922,18.93,4489
4207,42770,강원 정선군,강원,4,바른정당,유승민,홍준표,53.6 ,10.11172073,112.3661961,67922,4.93,1170
4207,42770,강원 정선군,강원,5,정의당,심상정,홍준표,53.6 ,10.11172073,112.3661961,67922,5.12,1215
4208,42210,강원 속초시,강원,1,더불어민주당,문재인,문재인,49.7 ,11.84319736,203.3580164,76542,32.16,15045
4208,42210,강원 속초시,강원,2,새누리당,홍준표,문재인,49.7 ,11.84319736,203.3580164,76542,29.67,13883
4208,42210,강원 속초시,강원,3,국민의당,안철수,문재인,49.7 ,11.84319736,203.3580164,76542,23.58,11031
4208,42210,강원 속초시,강원,4,바른정당,유승민,문재인,49.7 ,11.84319736,203.3580164,76542,7.31,3422
4208,42210,강원 속초시,강원,5,정의당,심상정,문재인,49.7 ,11.84319736,203.3580164,76542,6.71,3143
4209,42820,강원 고성군,강원,1,더불어민주당,문재인,홍준표,52.5 ,10.90652449,176.9933329,62002,30.58,5664
4209,42820,강원 고성군,강원,2,새누리당,홍준표,홍준표,52.5 ,10.90652449,176.9933329,62002,35.15,6511
4209,42820,강원 고성군,강원,3,국민의당,안철수,홍준표,52.5 ,10.90652449,176.9933329,62002,21.4,3964
4209,42820,강원 고성군,강원,4,바른정당,유승민,홍준표,52.5 ,10.90652449,176.9933329,62002,6.68,1239
4209,42820,강원 고성군,강원,5,정의당,심상정,홍준표,52.5 ,10.90652449,176.9933329,62002,5.28,979
4210,42830,강원 양양군,강원,1,더불어민주당,문재인,홍준표,54.3 ,10.59874807,142.1246673,66450,28.29,5017
4210,42830,강원 양양군,강원,2,새누리당,홍준표,홍준표,54.3 ,10.59874807,142.1246673,66450,37.7,6687
4210,42830,강원 양양군,강원,3,국민의당,안철수,홍준표,54.3 ,10.59874807,142.1246673,66450,21.81,3868
4210,42830,강원 양양군,강원,4,바른정당,유승민,홍준표,54.3 ,10.59874807,142.1246673,66450,5.88,1044
4210,42830,강원 양양군,강원,5,정의당,심상정,홍준표,54.3 ,10.59874807,142.1246673,66450,5.37,954
4211,42810,강원 인제군,강원,1,더불어민주당,문재인,문재인,49.5 ,11.38927125,136.9345808,67337,32,6574
4211,42810,강원 인제군,강원,2,새누리당,홍준표,문재인,49.5 ,11.38927125,136.9345808,67337,29.25,6009
4211,42810,강원 인제군,강원,3,국민의당,안철수,문재인,49.5 ,11.38927125,136.9345808,67337,23.16,4759
4211,42810,강원 인제군,강원,4,바른정당,유승민,문재인,49.5 ,11.38927125,136.9345808,67337,8.1,1665
4211,42810,강원 인제군,강원,5,정의당,심상정,문재인,49.5 ,11.38927125,136.9345808,67337,6.38,1311
4212,42720,강원 홍천군,강원,1,더불어민주당,문재인,문재인,52.7 ,10.4397552,170.0048249,70609,31.94,13851
4212,42720,강원 홍천군,강원,2,새누리당,홍준표,문재인,52.7 ,10.4397552,170.0048249,70609,31.24,13549
4212,42720,강원 홍천군,강원,3,국민의당,안철수,문재인,52.7 ,10.4397552,170.0048249,70609,23.11,10023
4212,42720,강원 홍천군,강원,4,바른정당,유승민,문재인,52.7 ,10.4397552,170.0048249,70609,6.63,2879
4212,42720,강원 홍천군,강원,5,정의당,심상정,문재인,52.7 ,10.4397552,170.0048249,70609,6.19,2687
4213,42730,강원 횡성군,강원,1,더불어민주당,문재인,홍준표,54.4 ,10.28024691,139.7580061,69660,30.16,8833
4213,42730,강원 횡성군,강원,2,새누리당,홍준표,홍준표,54.4 ,10.28024691,139.7580061,69660,35.59,10423
4213,42730,강원 횡성군,강원,3,국민의당,안철수,홍준표,54.4 ,10.28024691,139.7580061,69660,22.12,6479
4213,42730,강원 횡성군,강원,4,바른정당,유승민,홍준표,54.4 ,10.28024691,139.7580061,69660,5.72,1675
4213,42730,강원 횡성군,강원,5,정의당,심상정,홍준표,54.4 ,10.28024691,139.7580061,69660,5.5,1612
4214,42750,강원 영월군,강원,1,더불어민주당,문재인,홍준표,54.1 ,10.12581006,146.0092244,69297,31.28,8067
4214,42750,강원 영월군,강원,2,새누리당,홍준표,홍준표,54.1 ,10.12581006,146.0092244,69297,34.04,8779
4214,42750,강원 영월군,강원,3,국민의당,안철수,홍준표,54.1 ,10.12581006,146.0092244,69297,22.31,5753
4214,42750,강원 영월군,강원,4,바른정당,유승민,홍준표,54.1 ,10.12581006,146.0092244,69297,5.94,1532
4214,42750,강원 영월군,강원,5,정의당,심상정,홍준표,54.1 ,10.12581006,146.0092244,69297,5.52,1424
4215,42760,강원 평창군,강원,1,더불어민주당,문재인,홍준표,53.6 ,10.30512557,237.0757331,72311,31.48,8591
4215,42760,강원 평창군,강원,2,새누리당,홍준표,홍준표,53.6 ,10.30512557,237.0757331,72311,34.26,9348
4215,42760,강원 평창군,강원,3,국민의당,안철수,홍준표,53.6 ,10.30512557,237.0757331,72311,21.98,5998
4215,42760,강원 평창군,강원,4,바른정당,유승민,홍준표,53.6 ,10.30512557,237.0757331,72311,5.66,1547
4215,42760,강원 평창군,강원,5,정의당,심상정,홍준표,53.6 ,10.30512557,237.0757331,72311,5.82,1588
4216,42790,강원 화천군,강원,1,더불어민주당,문재인,문재인,48.5 ,11.3377699,123.0142535,62581,30.55,5161
4216,42790,강원 화천군,강원,2,새누리당,홍준표,문재인,48.5 ,11.3377699,123.0142535,62581,29.71,5019
4216,42790,강원 화천군,강원,3,국민의당,안철수,문재인,48.5 ,11.3377699,123.0142535,62581,23.68,4000
4216,42790,강원 화천군,강원,4,바른정당,유승민,문재인,48.5 ,11.3377699,123.0142535,62581,8.53,1441
4216,42790,강원 화천군,강원,5,정의당,심상정,문재인,48.5 ,11.3377699,123.0142535,62581,6.58,1113
4217,42800,강원 양구군,강원,1,더불어민주당,문재인,문재인,48.9 ,11.18414723,157.2789868,65605,30.81,4526
4217,42800,강원 양구군,강원,2,새누리당,홍준표,문재인,48.9 ,11.18414723,157.2789868,65605,28.93,4250
4217,42800,강원 양구군,강원,3,국민의당,안철수,문재인,48.9 ,11.18414723,157.2789868,65605,23.96,3519
4217,42800,강원 양구군,강원,4,바른정당,유승민,문재인,48.9 ,11.18414723,157.2789868,65605,8.76,1287
4217,42800,강원 양구군,강원,5,정의당,심상정,문재인,48.9 ,11.18414723,157.2789868,65605,6.42,944
4218,42780,강원 철원군,강원,1,더불어민주당,문재인,문재인,49.7 ,11.08907899,97.19434004,66571,31.21,8998
4218,42780,강원 철원군,강원,2,새누리당,홍준표,문재인,49.7 ,11.08907899,97.19434004,66571,29.26,8437
4218,42780,강원 철원군,강원,3,국민의당,안철수,문재인,49.7 ,11.08907899,97.19434004,66571,24.63,7101
4218,42780,강원 철원군,강원,4,바른정당,유승민,문재인,49.7 ,11.08907899,97.19434004,66571,7.71,2225
4218,42780,강원 철원군,강원,5,정의당,심상정,문재인,49.7 ,11.08907899,97.19434004,66571,6.4,1847
4301,43111,충북 청주시상당구,충북,1,더불어민주당,문재인,문재인,47.9 ,12.23316001,200.3678878,86917,39.97,42308
4301,43111,충북 청주시상당구,충북,2,새누리당,홍준표,문재인,47.9 ,12.23316001,200.3678878,86917,25.61,27108
4301,43111,충북 청주시상당구,충북,3,국민의당,안철수,문재인,47.9 ,12.23316001,200.3678878,86917,20.76,21983
4301,43111,충북 청주시상당구,충북,4,바른정당,유승민,문재인,47.9 ,12.23316001,200.3678878,86917,6.14,6509
4301,43111,충북 청주시상당구,충북,5,정의당,심상정,문재인,47.9 ,12.23316001,200.3678878,86917,6.9,7306
4314,43112,충북 청주시서원구,충북,1,더불어민주당,문재인,문재인,46.3 ,12.85467228,202.7606258,92764,42.03,56521
4314,43112,충북 청주시서원구,충북,2,새누리당,홍준표,문재인,46.3 ,12.85467228,202.7606258,92764,22.66,30471
4314,43112,충북 청주시서원구,충북,3,국민의당,안철수,문재인,46.3 ,12.85467228,202.7606258,92764,21.5,28912
4314,43112,충북 청주시서원구,충북,4,바른정당,유승민,문재인,46.3 ,12.85467228,202.7606258,92764,6.29,8459
4314,43112,충북 청주시서원구,충북,5,정의당,심상정,문재인,46.3 ,12.85467228,202.7606258,92764,7.03,9454
4302,43113,충북 청주시흥덕구,충북,1,더불어민주당,문재인,문재인,44.8 ,12.86887582,227.122295,95057,43.49,66281
4302,43113,충북 청주시흥덕구,충북,2,새누리당,홍준표,문재인,44.8 ,12.86887582,227.122295,95057,20.35,31023
4302,43113,충북 청주시흥덕구,충북,3,국민의당,안철수,문재인,44.8 ,12.86887582,227.122295,95057,21.49,32756
4302,43113,충북 청주시흥덕구,충북,4,바른정당,유승민,문재인,44.8 ,12.86887582,227.122295,95057,6.53,9951
4302,43113,충북 청주시흥덕구,충북,5,정의당,심상정,문재인,44.8 ,12.86887582,227.122295,95057,7.61,11601
4306,43114,충북 청주시청원구,충북,1,더불어민주당,문재인,문재인,45.4 ,12.60690433,211.5462183,87679,43.94,50487
4306,43114,충북 청주시청원구,충북,2,새누리당,홍준표,문재인,45.4 ,12.60690433,211.5462183,87679,20.91,24026
4306,43114,충북 청주시청원구,충북,3,국민의당,안철수,문재인,45.4 ,12.60690433,211.5462183,87679,21.06,24203
